ID_SF,Spé_A,Spé_B,Spé_C,PT1Spé_A,PT1Spé_B,PT1Spé_C,PT1Anglais,PT2Spé_A,PT2Spé_B,PT2Spé_C,PT2Anglais,PT3Spé_A,PT3Spé_B,PT3Spé_C,PT3Anglais,PMoyenne,PSpé_A,PSpé_B,PMaths_Compl.,TT1Spé_A,TT1Spé_B,TT1Anglais,TT1Maths_Compl.,TT1Maths_Expertes,TT2Spé_A,TT2Spé_B,TT2Anglais,TT2Maths_Compl.,TT2Maths_Expertes,Tmoyenne,Ecrit_Français,Oral_Français,Moyenne_Bac_Français,Spé_abandonnée,Spé_abandonnée_note,Anglais1ère_Eval.,Anglais2ème_Eval.,Anglais3ème_Eval.,Moyenne_Bac,Bonus_Scientifique,Note_bac,complet_/_incomplet,Grand_Classé,Etape_de_jury,Précisions_Dossier,Note_Profil_Ecole,Vœux_EPITA,Vœux_ESME,Vœux_IPSA,Vœux_Sup'Biotech,Ecole_d'Oral,Campus_d'Oral,Jury_Advance,Méthode_de_travail,Autonomie,Engagement_citoyen,Capacité_à_s'investir,Niveau_de_la_classe,Avis_sur_la_capacité_à_réussir,Autres_éléments
0010800002swbFJAAY,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,12.7,14.2,12.1,15.5,9.5,13.4,13.7,15.2,,,,,13.15,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,8.4,11.1,13.4,,,11.8,14.4,14.5,,,12.114,14,14,14,Physique-Chimie,13,16,,,13.429,Oui,12.819,Complet,Non,Validé,,16,,,,Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,Elève_qui_a_participé_à_la_distribution_des_manuels_scolaires_en_Août_2019.
0010800002swag1AAA,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,10,14,14,15.5,,,,,,,,,13.233,Mathématiques,Physique-Chimie,Non,8.13,11.7,14.5,,8.78,7.5,9.3,16.2,,9,10.846,15,15,15,Sciences_de_la_vie_et_de_la_Terre,15,20,,,15,Oui,12.808,Complet,Non,Validé,,16,,,,Paris,ESME,Paris,Indifférencié,Très_satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Très_bon,Assez_satisfaisante,
0010800002swbrMAAQ,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,11,12,9,16,15,7,13,19,,,,,12.433,Mathématiques,Physique-Chimie,Non,8.92,12.6,18.13,,14.17,12.8,11.39,15.43,,13.5,12.887,15,15,15,Sciences_de_la_vie_et_de_la_Terre,11,18,,,12.714,Oui,12.699,Complet,Non,Validé,,16,Cycle_anglophone;_Paris;_Lyon;_Strasbourg;_Toulouse;_Rennes,Paris;_Bordeaux;_Lille;_Lyon;_Cycle_anglophone,Paris;_Toulouse;_Cycle_anglophone,Cycle_anglophone;_Paris;_Lyon,ESME,Paris,EPITA,Très_satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Bon,Très_satisfaisante,Un_parcours_satisfaisant_qui_témoigne_de_larges_aptitudes_et_d'un_investissement_extrêmement_sérieux_en_classe.
0010800002swbTsAAI,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,14.4,14.4,13.3,10.8,9.3,11.6,10.2,11.2,,,,,11.96,Mathématiques,Physique-Chimie,Non,10.9,10.4,17,,14.1,12.6,15.8,14.8,,15,13.373,12,12,12,Sciences_de_la_vie_et_de_la_Terre,12,12.5,,,12,Oui,12.537,Complet,Non,Validé,,16,,,,Paris,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Satisfaisante,Non,Très_satisfaisante,Très_bon,Très_satisfaisante,Du_sérieux.
0010800002swbpCAAQ,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,12.45,12.79,10.54,10.06,13.08,10.06,10.28,14,,,,,11.633,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,10.36,13.51,14,,,11.41,14.56,15.29,,,13.056,15,15,15,Physique-Chimie,11,10,,,12.714,Oui,12.527,Complet,Non,Validé,,16,Paris,Paris;_Bordeaux;_Lille;_Lyon,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Très_satisfaisante,
0010800002swbFKAAY,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,14,10.5,14.5,13.5,,,,,,,,,13.1,Mathématiques,Physique-Chimie,Non,10.5,11.5,11.5,,,12.5,11.5,14.5,,,11.909,11,11,11,Sciences_de_la_vie_et_de_la_Terre,14,10,,,12.714,Oui,12.508,Complet,Non,Validé,,16,,,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Très_satisfaisante,Niveau_solide._A_toutes_les_qualités_pour_réussir_dans_la_voie_choisie._Avis_très_favorable.
0010800002swccAAAQ,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,13.27,13.86,6.46,12.28,12,16.31,10.78,18.2,,,,,12.739,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,11.63,15.12,15,,,13.56,13.63,15.63,,,13.984,12,12,12,Physique-Chimie,9,13,,,10.286,Oui,12.501,Complet,Non,Validé,,16,,Paris,,Paris;_Lyon,ESME,Paris,ESME,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Très_satisfaisante,
0010800002swbr5AAA,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,13,10.5,5,17,14,10.5,9.5,20,,,,,12.033,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,11.7,15.4,17.6,17.6,,13,14.4,19.1,18.1,,14.914,12,12,12,Mathématiques,8,19.5,,,9.714,Oui,12.49,Complet,Non,Validé,,16,Cycle_anglophone;_Paris,Paris;_Cycle_anglophone,Paris;_Cycle_anglophone,Cycle_anglophone;_Paris,Sup'Biotech,Paris,Indifférencié,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,Une_excelllente_élève_qui_s?investit_dans_le_travail_avec_beaucoup_de_sérieux_et_de_rigueur.-Le_travail_est_très_approfondi_.
0010800002swbFRAAY,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,14,15.28,11.95,9.79,,,,,,,,,12.953,Mathématiques,Physique-Chimie,Non,12.56,14.91,10.4,,5.75,10.59,14.09,8.83,,10.78,12.104,13,13,13,Sciences_de_la_vie_et_de_la_Terre,12,11.5,,,12.429,Oui,12.456,Complet,Non,Validé,,16,Paris,Paris;_Bordeaux,Paris,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Assez_bon,Satisfaisante,
0010800002swbKTAAY,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,15.5,13.7,10.1,11.5,13.3,17,11.2,8.9,,,,,12.813,Mathématiques,Physique-Chimie,Non,14,,8,,,18,12.6,11,,,13.078,11,11,11,Sciences_de_la_vie_et_de_la_Terre,11,7,,,11,Oui,12.375,Complet,Non,Validé,,16,,,,Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Satisfaisante,
0010800002swbAIAAY,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,9.9,10.2,9.3,15.9,12.7,12.9,9.6,18.3,,,,,12.033,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,9.7,13.2,16,,,11.5,15,16.4,,,13.4,13,13,13,Physique-Chimie,10,14.5,,,11.286,Oui,12.356,Complet,Non,Validé,,16,,,,Cycle_anglophone;_Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,actions_de_soutien_aux_associations_parrainées_par_l?établissement-Scolarité_100%_en_présentiel_du_02/09/20_au_19/03/21
0010800002swcgTAAQ,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,9.2,9.3,9,14.6,,,,,,,,,10.253,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,10.8,13,15,,,,,,,,12.745,15,15,15,Physique-Chimie,13,14,,,13.857,Oui,12.331,Complet,Non,Validé,,16,,,,Cycle_anglophone;_Paris,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Satisfaisante,Non,Satisfaisante,Bon,Très_satisfaisante,"Un_ensemble_correct,_un_bon_investissement.-Antoine_a_pris_au_cours_de_l'année_la_mesure_des_exigences_de_la_classe_de_terminale.-Bonne_motivation_et_oral_dynamique."
0010800002swaaOAAQ,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,13,16.5,8.7,14,11.2,16,9.86,16.2,,,,,13.055,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,8,11.5,15.64,,,13,14.5,15.69,,,12.818,12,12,12,Physique-Chimie,10,11.5,,,10.857,Oui,12.301,Complet,Non,Validé,,16,,,,Paris;_Lyon,VisioConférence,VisioConférence,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,
0010800002swbd5AAA,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,12.13,13.5,7.4,12.05,9.65,15,12.67,13.33,,,,,11.918,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,8.3,13.05,13,10.7,,12.5,16.3,17.01,12.5,,13.21,11,11,11,Mathématiques,11,15,,,11,Oui,12.159,Complet,Non,Validé,,16,,,,Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Très_satisfaisante,Élève_inscrite_pour_devenir_réserviste_dans_la_gendarmerie.
0010800002swb5AAAQ,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,9.43,8.7,7.5,11.65,11.7,9.7,13,11.46,,,,,10.315,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,10,11.6,17.71,8.4,,12.5,15.5,17,10.7,,13.751,13,13,13,Mathématiques,11,11.5,,,11.857,Oui,12.152,Complet,Non,Validé,,16,,,,Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Satisfaisante,Satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,
0010800002swcKBAAY,Mathématiques,Numérique_et_Sciences_Informatiques,Physique-Chimie,17.2,12.3,9.4,5.4,13.1,14.8,12.6,3.8,,,,,11.507,Mathématiques,Numérique_et_Sciences_Informatiques,Non,14.6,16.3,10.4,,10.1,15.8,14.6,11.1,,12,14.077,9,9,9,Physique-Chimie,11,8.5,,,10.143,Oui,12.126,Complet,Non,Validé,,16,Paris,Paris,Paris,Paris,EPITA,Paris,Indifférencié,Satisfaisante,Satisfaisante,Oui,Satisfaisante,Bon,Très_satisfaisante,
0010800002swcGgAAI,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,10.1,11,11.9,11.2,12.3,13.6,11.2,10.2,,,,,11.487,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,10.7,12.6,11.3,,,13.1,13.2,12.9,,,12.318,13,13,13,Physique-Chimie,12,16,,,12.429,Oui,12.102,Complet,Non,Validé,,16,,,,Cycle_anglophone;_Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Satisfaisante,Satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,"Engagée_dans_l'établissement,_Cassandra_a_participé_aux_journées_portes_ouvertes_de_2019-2020."
0010800002swb2xAAA,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,11.3,11.6,12.5,13.4,11.6,11.7,10.8,8.5,,,,,11.457,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,10.5,10.4,12.1,13.3,,16.3,13.1,15.5,14.7,,12.909,11,11,11,Mathématiques,12,14,,,11.571,Oui,12.072,Complet,Non,Validé,,16,,,,Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,"Fait_parti_d'une_association_sportive,_arbitre_dans_son_club_de_rugby."
0010800002swbjuAAA,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,12,14,5,15,11,14,10,14,,,,,11.7,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,9.4,14.1,17.33,10.4,,11.7,14.9,15.5,15,,13.586,13,13,13,Mathématiques,8,16.5,,,10.143,Oui,11.987,Complet,Non,Validé,,16,,,,Paris,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,
0010800002swblzAAA,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,10,11.89,10,14.28,,,,,,,,,11.36,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,10.57,12.9,15.5,,,,,,,,12.762,13,13,13,Physique-Chimie,10,10,,,11.286,Oui,11.899,Complet,Non,Validé,,16,,,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Très_satisfaisante,Un_projet_d'orientation_bien_construit_et_en_cohérence_avec_les_résultats_de_Victor.
0010800002swbGOAAY,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,12.24,9.86,7.5,9.5,14.23,13.4,9,13.25,,,,,11.106,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,13,11.5,12.23,12.5,,12.11,15,13.38,12,,12.876,13,13,13,Mathématiques,9,8,,,10.714,Oui,11.696,Complet,Non,Validé,,16,Toulouse,,Toulouse,Paris;_Lyon,EPITA_/_IPSA,Toulouse,Sup'Biotech,Satisfaisante,Satisfaisante,Non,Très_satisfaisante,Bon,Assez_satisfaisante,
0010800002swbAUAAY,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,10.4,14,8.5,13.2,10.6,10,9.3,14.5,,,,,11.143,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,9,13.3,17.3,11.4,,11,15.09,15.7,14,,13.298,10,10,10,Mathématiques,10,17.5,,,10,Oui,11.662,Complet,Non,Validé,,16,,,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Très_bon,Très_satisfaisante,Elève_très_investi_dans_son_projet_professionnel.
0010800002swbvYAAQ,Mathématiques,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,8.5,16.3,10.8,13.1,10.7,8,11.9,15.1,,,,,11.647,Mathématiques,Physique-Chimie,Non,9.7,11,11.3,,,13,13.2,13.4,,,11.895,10,10,10,Sciences_de_la_vie_et_de_la_Terre,12,13,,,11.143,Oui,11.595,Complet,Non,Validé,,16,,,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Très_bon,Très_satisfaisante,"Elève_très_sérieux,_motivé_et_investi._Travail_de_bonne_qualité."
0010800002swcW8AAI,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,10.1,13.2,9.4,11.3,11,14.5,9.1,11.7,,,,,11.273,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,10.3,14.7,14.6,13.7,,10.7,13.2,14.9,12.7,,12.914,10,10,10,Mathématiques,10,15,,,10,Oui,11.548,Complet,Non,Validé,,16,,,,Cycle_anglophone;_Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Assez_bon,Satisfaisante,A_suivi_la_formation_TOEIC_proposée_par_l'établissement.
0010800002swah7AAA,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,10.1,9.69,9.95,10,11.8,10.82,11.1,10.83,,,,,10.544,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,9.8,10.71,13.63,6,,12,12.36,16.64,9.32,,12.286,12,12,12,Mathématiques,11,8,,,11.429,Oui,11.506,Complet,Non,Validé,,16,Paris;_Lyon;_Strasbourg;_Toulouse;_Rennes,Paris;_Bordeaux;_Lille;_Lyon,Paris;_Toulouse,Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Assez_bon,Satisfaisante,"C'_est_un_profil_sérieux_qui_a_su_se_construire_grâce_à_un_travail_toujours_soigné,_régulier_et_de_qualité._Soucieuse_de_sa_formation,_elle_s'_est_investie_dans_des_responsabilités_d'_eco-déléguée_(_suppléante_)_et_a_enrichi_son_parcours_avec_des_stages_réalisés_en_milieu_professionnel_(_pharmacie)."
0010800002swcDvAAI,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,12.6,11.9,7.3,10.9,,,,,,,,,10.66,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,11.8,13.7,11.9,9.2,,11.3,14.2,15,12.1,,12.941,12,12,12,Mathématiques,9,10,,,10.286,Oui,11.46,Complet,Non,Validé,,16,,,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Satisfaisante,Non,Assez_satisfaisante,Bon,Satisfaisante,"Titulaire_du_PSC1-Engagement_aux_sein_d'événements_à_caractère_caritatifs_(collecte_de_don,course_solidaire,_visite_aux_personnes_agées)"
0010800002swcXCAAY,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,13.1,5.9,8,12.1,10.1,5.7,9.1,15.8,11.3,,8,14,10.012,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,6.89,13.79,19.11,12.3,,9.31,14.47,17.3,14.26,,13.049,11,11,11,Mathématiques,9,17,,,9.857,Oui,11.18,Complet,Non,Validé,,16,,,,Cycle_anglophone;_Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Non,Satisfaisante,Bon,Très_satisfaisante,Des_capacités_pour_réussir_dans_son_projet_professionnel.
0010800002swcAhAAI,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,8.5,10.4,8.2,11,8.9,10.6,9.3,14.6,,,,,10.013,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,10,13,9.3,16.4,,11.5,14.3,10.1,16.1,,11.518,13,13,13,Mathématiques,9,13,,,10.714,Oui,10.825,Complet,Non,Validé,,16,,,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Très_satisfaisante,Oui,Satisfaisante,Très_bon,Satisfaisante,Inscrite_à_la_prépa_Biomédecine_et_santé_proposée_par_le_lycée.-Membre_de_l'association_''Soutien_scolaire_pour_collégiens''
0010800002swb7kAAA,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,9.2,11.1,8.1,10.8,11.3,11.8,8.4,9.9,,,,,10.057,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,8.5,12.1,14.2,11.4,,11,14.1,13.5,12,,12.086,11,11,11,Mathématiques,9,13.5,,,9.857,Oui,10.809,Complet,Non,Validé,,16,,Paris;_Bordeaux;_Lille;_Lyon,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Satisfaisante,Très_satisfaisante,Oui,Satisfaisante,Très_bon,Très_satisfaisante,"Après_le_confinement,_fait_partie_des_élèves_volontaires_pour_se_présenter_à_une_évaluation_formative_en_remplacement_de_l?examen_oral_de_Français_du_Baccalauréat_où_il_a_obtenu_la_note_de_12/20.-Elève_qui_s?est_distingué_par_sa_capacité_à_donner_le_meilleur_de_lui-même_malgré_le_contexte_sanitaire"
0010800002swbN5AAI,Sciences_de_la_vie_et_de_la_Terre,"Histoire-Géographie,_Géopolitique_et_Science_politiques",Mathématiques,12.1,11.9,5.1,15.7,13.5,14.8,6.9,13.4,,,,,11.483,Sciences_de_la_vie_et_de_la_Terre,"Histoire-Géographie,_Géopolitique_et_Science_politiques",Oui,16.6,15.4,19.3,8.8,,13.4,13.3,19,13.8,,15.895,13,13,13,Mathématiques,6,16.5,,,9,Non,10.002,Complet,Non,Validé,,16,,,,Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,"Un_élève_très_sérieux,_motivé_et_investi._Ses_interventions_en_cours_sont_toujours_d'une_grandes_pertinences."
0010800002swab6AAA,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Physique-Chimie,8,11.7,7.1,8.2,,,,,,,,,8.787,Mathématiques,Sciences_de_la_vie_et_de_la_Terre,Non,5.8,14.5,10.3,,11.8,12.3,12.1,11.9,,11,11.155,13,13,13,Physique-Chimie,7,13,,,9.571,Oui,9.969,Complet,Non,Validé,,16,,,,Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Bon,Très_satisfaisante,
0010800002swbnLAAQ,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,18.4,18.95,17.9,19,19.6,17.78,19.7,18,,,,,18.677,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,19.42,17.52,17.78,19.75,,18.08,19.09,17.76,19.4,,18.321,17,17,17,Mathématiques,19,16.5,,,18.143,Oui,18.374,Complet,Non,Validé,,17,,,,Paris,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Très_bon,Très_satisfaisante,Excellent_travail._Beaucoup_d'investissement_et_de_sérieux.
0010800002swcCHAAY,Mathématiques,Physique-Chimie,Sciences_economiques_et_sociales,19,16,19,20,18,18,18,20,,,,,18.4,Mathématiques,Physique-Chimie,Non,14.8,15.9,20,,12,17.6,17.4,20,,12.5,17.4,17,17,17,Sciences_economiques_et_sociales,19,,,,18.143,Oui,17.923,Complet,Non,Validé,,17,,Paris;_Bordeaux;_Lille;_Lyon;_Cycle_anglophone,,Cycle_anglophone;_Paris;_Lyon,Sup'Biotech,Paris,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,"Maëlys_a_souvent_été_déléguée_de_classe_et_cheffe_de_projet_au_sein_de_la_Maison_Des_Lycéens._Passionnée_de_sport_et_de_musique,_talentueuse_en_compétition,_elle_est_aussi_membre_de_la_Croix_Rouge_et_a_participé_à_de_nombreuses_actions_sur_le_terrain."
0010800002swbdSAAQ,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,17.5,19.83,18.83,17.96,17.33,16.33,18.5,19.5,,,,,18.189,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Non,19.5,16.33,18.5,,,19.67,17.5,18.5,,,18.318,14,14,14,Mathématiques,19,19,,,16.857,Oui,17.841,Complet,Non,Validé,,17,,,,Paris;_Lyon,VisioConférence,VisioConférence,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,
0010800002swbMnAAI,Mathématiques,Physique-Chimie,Sciences_economiques_et_sociales,16.38,17.27,16.75,17.88,16.17,18.25,17.75,19.5,,,,,17.414,Mathématiques,Physique-Chimie,Non,17.3,17.34,17.33,,,18.29,18.05,19,,,17.86,18,18,18,Sciences_economiques_et_sociales,18,17.5,,,18,Oui,17.768,Complet,Non,Validé,,17,,,,Cycle_anglophone;_Paris,VisioConférence,VisioConférence,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,"Un_sérieux_à_toute_épreuve,_et_un_travail_de_grande_qualité,_Lilya_a_toutes_les_qualités_requises_pour_réussir_dans_l'enseignement_supérieur."
0010800002swaWFAAY,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,18.5,17.2,15.5,20,17.5,17.66,18,20,,,,,17.915,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,15.3,19.4,20,18.6,,17.8,18.44,20,19.43,,18.353,15,15,15,Mathématiques,17,,,,16.143,Oui,17.559,Complet,Non,Validé,,17,,,,Cycle_anglophone;_Paris;_Lyon,EPITA_/_IPSA,Toulouse,Indifférencié,Très_satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Très_bon,Très_satisfaisante,
0010800002swb9OAAQ,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,16.8,17.25,17.75,17.67,15.8,16.25,17.5,19.2,19.5,,17,,17.421,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,17.8,18.5,18.28,18.63,,19.5,18,18.67,19.5,,18.457,14,14,14,Mathématiques,18,10,,,16.286,Oui,17.495,Complet,Non,Validé,,17,Cycle_anglophone;_Paris;_Lyon;_Strasbourg;_Toulouse;_Rennes,,Toulouse,Paris;_Lyon,VisioConférence,VisioConférence,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,
0010800002swcapAAA,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,17.4,15.7,14.8,17.4,,,,,,,,,16.253,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,17.1,16.4,16,17.4,,18.3,15.1,19.1,18.9,,16.95,14,14,14,Mathématiques,18,20,,,16.286,Oui,16.542,Complet,Non,Validé,,17,,,,Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Non,Très_satisfaisante,Bon,Très_satisfaisante,
0010800002swbcdAAA,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Mathématiques,14.7,17.4,14.66,16.5,17.06,16.95,13.77,16.2,,,,,15.875,Physique-Chimie,Sciences_de_la_vie_et_de_la_Terre,Oui,17.5,17.82,15.45,19.23,,18.71,20,16.86,20,,17.866,15,15,15,Mathématiques,15,16.5,,,15,Oui,16.409,Complet,Non,Validé,,17,,,,Cycle_anglophone;_Paris;_Lyon,EPITA_/_ESME_/_IPSA_/_Sup'Biotech,Lyon,Sup'Biotech,Très_satisfaisante,Très_satisfaisante,Oui,Très_satisfaisante,Très_bon,Très_satisfaisante,Excellente_élève.
